config,iteration,loss_tr_sgd,loss_tr_sgd_std,loss_val_batch,loss_val_batch_std,loss_val,loss_val_std,zero_one_loss_val,zero_one_loss_val_std,loss_te,loss_te_std,zero_one_loss_te,zero_one_loss_te_std,gap,gap_std,zero_one_gap,zero_one_gap_std
UD_reinit,1800,1.2036805152893066,0.0063283443450927734,2.2317999601364136,0.010363459587097168,2.254807710647583,0.006369829177856445,0.7590000033378601,0.001999974250793457,2.2600008249282837,0.0036052465438842773,0.785999983549118,0.006999999284744263,0.005193114280700684,0.002764582633972168,0.026999980211257935,0.005000025033950806
UD_reinit,1850,1.1727965474128723,0.0028081536293029785,2.2541693449020386,0.02340519428253174,2.2625725269317627,0.010035037994384766,0.7789999842643738,0.0065000057220458984,2.2660681009292603,0.011046051979064941,0.7944999933242798,0.012499988079071045,0.0034955739974975586,0.0010110139846801758,0.015500009059906006,0.018999993801116943
UD_reinit,1900,1.2620789408683777,0.04343503713607788,2.2092305421829224,0.02122485637664795,2.2581664323806763,0.001742720603942871,0.8142500221729279,0.01925000548362732,2.2607100009918213,0.0025658607482910156,0.8305000066757202,0.011500000953674316,0.0025435686111450195,0.0008231401443481445,0.01624998450279236,0.007750004529953003
UD_reinit,1950,1.2082223892211914,0.007290363311767578,2.2969915866851807,0.005869388580322266,2.255425214767456,0.0067636966705322266,0.7777499854564667,0.01925000548362732,2.2585560083389282,0.006875157356262207,0.789000004529953,0.01199999451637268,0.003130793571472168,0.00011146068572998047,0.011250019073486328,0.007250010967254639
UD_reinit,1999,1.159536063671112,0.016507089138031006,2.271888494491577,0.028355121612548828,2.258048176765442,0.007313847541809082,0.7669999897480011,0.0010000169277191162,2.2623915672302246,0.007529735565185547,0.7910000085830688,0.003000020980834961,0.004343390464782715,0.00021588802337646484,0.02400001883506775,0.004000037908554077
TSGD_warmstart,0,1.1392518877983093,0.0026211142539978027,2.270990252494812,0.053820252418518066,2.2665270566940308,0.00948035717010498,0.8040000200271606,0.016499996185302734,2.265919327735901,0.008471131324768066,0.8039999902248383,0.006000012159347534,-0.0006077289581298828,0.001009225845336914,-2.9802322387695312e-08,0.0104999840259552
TSGD_warmstart,50,1.0908946692943573,0.18680956959724426,1.2436565160751343,0.07415008544921875,1.3238137364387512,0.005422532558441162,0.2277500033378601,0.00024999678134918213,1.329783320426941,0.005524992942810059,0.22599999606609344,0.00599999725818634,0.005969583988189697,0.00010246038436889648,-0.0017500072717666626,0.005750000476837158
TSGD_warmstart,100,0.8636152446269989,0.026090890169143677,1.2294111847877502,0.053451359272003174,1.1591925621032715,0.0018836259841918945,0.1964999958872795,0.0005000010132789612,1.1606096029281616,0.003643512725830078,0.17249999940395355,0.0014999955892562866,0.0014170408248901367,0.0017598867416381836,-0.023999996483325958,0.0009999945759773254
TSGD_warmstart,150,0.8892704844474792,0.007998883724212646,0.9614613354206085,0.06710228323936462,1.1145613193511963,0.0033097267150878906,0.20549999922513962,0.004499994218349457,1.1104458570480347,0.0030857324600219727,0.18150000274181366,0.0014999955892562866,-0.004115462303161621,0.00022399425506591797,-0.023999996483325958,0.00299999862909317
TSGD_warmstart,200,1.0415064692497253,0.1737251877784729,0.9928891062736511,0.13255161046981812,1.0885422229766846,0.0023317337036132812,0.2070000022649765,0.004999995231628418,1.0875927805900574,0.0016877055168151855,0.19699999690055847,0.015000000596046448,-0.0009494423866271973,0.0006440281867980957,-0.01000000536441803,0.01000000536441803
TSGD_warmstart,250,0.8055211007595062,0.11528626084327698,1.0433531403541565,0.0030985474586486816,1.0816322565078735,0.002056717872619629,0.22175000607967377,0.002250000834465027,1.0840151906013489,0.002030789852142334,0.21000000089406967,0.001999996602535248,0.002382934093475342,0.004087507724761963,-0.011750005185604095,0.004249997437000275
TSGD_warmstart,300,0.7552952170372009,0.00013196468353271484,1.2254762649536133,0.08312416076660156,1.0777400732040405,0.00031185150146484375,0.23200000077486038,0.001999996602535248,1.078079342842102,0.0022333860397338867,0.2214999943971634,0.0034999996423721313,0.00033926963806152344,0.0025452375411987305,-0.010500006377696991,0.0015000030398368835
TSGD_warmstart,350,0.8342116177082062,0.05711647868156433,1.196182906627655,0.027088940143585205,1.0769657492637634,0.0004596114158630371,0.2395000010728836,0.0014999955892562866,1.0738992094993591,8.863210678100586e-05,0.22349999845027924,0.0014999955892562866,-0.003066539764404297,0.00037097930908203125,-0.01600000262260437,0.0029999911785125732
TSGD_warmstart,400,0.6729949712753296,0.08458167314529419,1.0203538537025452,0.17387694120407104,1.0798493027687073,0.003526628017425537,0.2562500089406967,0.002250000834465027,1.0773123502731323,0.002956390380859375,0.24199999868869781,0.00599999725818634,-0.002536952495574951,0.0005702376365661621,-0.014250010251998901,0.0037499964237213135
TSGD_warmstart,450,0.9282819032669067,0.20513391494750977,1.0325928628444672,0.11588087677955627,1.0929762125015259,0.0034317970275878906,0.26774999499320984,0.0012499988079071045,1.0941058993339539,0.002633988857269287,0.25949999690055847,0.0004999935626983643,0.0011296868324279785,0.006065785884857178,-0.008249998092651367,0.0007500052452087402
TSGD_warmstart,500,0.6154001355171204,0.04233747720718384,1.2462670803070068,0.21737468242645264,1.106819748878479,0.004882693290710449,0.2800000011920929,0.008500009775161743,1.1061745285987854,0.001147449016571045,0.2705000042915344,0.008500009775161743,-0.0006452202796936035,0.0037352442741394043,-0.009499996900558472,0.0
TSGD_warmstart,550,0.5386808812618256,0.13704779744148254,0.9010908901691437,0.028788119554519653,1.1128453612327576,0.012919962406158447,0.2852499932050705,0.002250000834465027,1.114636242389679,0.009060800075531006,0.2875000089406967,0.005500003695487976,0.0017908811569213867,0.0038591623306274414,0.0022500157356262207,0.0032500028610229492
TSGD_warmstart,600,0.9211804866790771,0.1967066526412964,0.9021785259246826,0.0516243577003479,1.1063615679740906,0.0030712485313415527,0.2900000065565109,0.0014999955892562866,1.1066302061080933,0.0012508630752563477,0.2905000001192093,0.007500007748603821,0.00026863813400268555,0.0043221116065979,0.0004999935626983643,0.006000012159347534
TSGD_warmstart,650,0.4172927737236023,0.012161195278167725,1.3471837639808655,0.030378997325897217,1.1145660877227783,0.0002046823501586914,0.29749999940395355,0.0010000020265579224,1.1139103770256042,0.005082309246063232,0.3100000023841858,0.004999995231628418,-0.0006557106971740723,0.004877626895904541,0.012500002980232239,0.003999993205070496
TSGD_warmstart,700,0.6620100736618042,0.13801908493041992,0.9254364669322968,0.04593411087989807,1.1194125413894653,0.0020182132720947266,0.30775000154972076,0.0007499903440475464,1.1182511448860168,0.004478633403778076,0.31049999594688416,0.004500001668930054,-0.0011613965034484863,0.0024604201316833496,0.002749994397163391,0.0037500113248825073
TSGD_warmstart,750,0.8539067208766937,0.05900236964225769,1.0172429084777832,0.21395623683929443,1.1289348602294922,0.00823521614074707,0.3140000104904175,0.002499997615814209,1.133171021938324,0.012525737285614014,0.3244999945163727,0.0004999935626983643,0.004236161708831787,0.004290521144866943,0.0104999840259552,0.0020000040531158447
TSGD_warmstart,800,0.5077053010463715,0.048050910234451294,1.1565923988819122,0.30217358469963074,1.1192654371261597,0.017831802368164062,0.32099999487400055,0.006499990820884705,1.1154863238334656,0.0093727707862854,0.31850001215934753,0.002499997615814209,-0.003779113292694092,0.008459031581878662,-0.002499982714653015,0.003999993205070496
TSGD_warmstart,850,0.36554715037345886,0.08975115418434143,1.0230768024921417,0.2453039586544037,1.1256148219108582,0.0021110177040100098,0.3267499953508377,0.002749994397163391,1.1229314804077148,0.0005747079849243164,0.3279999941587448,0.003000006079673767,-0.0026833415031433105,0.0015363097190856934,0.0012499988079071045,0.005750000476837158
TSGD_warmstart,900,0.6650421917438507,0.09251317381858826,0.7488020062446594,0.22380858659744263,1.136328637599945,0.023211181163787842,0.3319999873638153,0.011500000953674316,1.138888955116272,0.024874567985534668,0.32899999618530273,0.006999999284744263,0.0025603175163269043,0.0016633868217468262,-0.0029999911785125732,0.004500001668930054
TSGD_warmstart,950,0.7511752247810364,0.15225178003311157,1.5475302934646606,0.751280665397644,1.1480291485786438,0.003720104694366455,0.33650000393390656,0.0014999955892562866,1.1563082337379456,0.001217186450958252,0.3449999988079071,0.0020000040531158447,0.008279085159301758,0.002502918243408203,0.00849999487400055,0.0034999996423721313
TSGD_warmstart,1000,0.5644843578338623,0.1478845477104187,0.9955682158470154,0.05920940637588501,1.1348074078559875,0.010039865970611572,0.3332500010728836,0.002250000834465027,1.1387492418289185,0.016229748725891113,0.341499999165535,0.0005000084638595581,0.003941833972930908,0.006189882755279541,0.008249998092651367,0.0017499923706054688
TSGD_warmstart,1050,0.5482797920703888,0.06619736552238464,0.921104222536087,0.1502726972103119,1.1430721282958984,0.011088013648986816,0.34074999392032623,0.007249996066093445,1.1378761529922485,0.013638496398925781,0.341499999165535,0.006499990820884705,-0.005195975303649902,0.002550482749938965,0.0007500052452087402,0.0007500052452087402
TSGD_warmstart,1100,0.5697354376316071,0.06582537293434143,1.1524752378463745,0.0611644983291626,1.1538979411125183,0.014618456363677979,0.35099999606609344,0.0014999955892562866,1.1484752893447876,0.017668843269348145,0.3474999964237213,0.0015000104904174805,-0.005422651767730713,0.003050386905670166,-0.0034999996423721313,1.4901161193847656e-08
TSGD_warmstart,1150,0.6514675617218018,0.07594609260559082,1.228756695985794,0.24629494547843933,1.1675438284873962,0.001017153263092041,0.35374999046325684,0.0007500052452087402,1.1599066853523254,0.0020545125007629395,0.3610000014305115,0.0040000081062316895,-0.007637143135070801,0.0030716657638549805,0.007250010967254639,0.0032500028610229492
TSGD_warmstart,1200,0.5262564122676849,0.027323395013809204,1.4253952503204346,0.08911097049713135,1.1612285375595093,0.0013071298599243164,0.35325001180171967,0.004749998450279236,1.1577919125556946,0.004262030124664307,0.3610000014305115,0.006000012159347534,-0.0034366250038146973,0.0029549002647399902,0.007749989628791809,0.0012500137090682983
TSGD_warmstart,1250,0.4804266542196274,0.1702091246843338,1.3257395923137665,0.4419133961200714,1.1743928790092468,0.005778133869171143,0.3582499921321869,0.0007500052452087402,1.172391951084137,0.009561598300933838,0.3629999905824661,0.015000000596046448,-0.0020009279251098633,0.0037834644317626953,0.004749998450279236,0.015750005841255188
TSGD_warmstart,1300,0.4020444452762604,0.042068421840667725,1.1372921168804169,0.20756235718727112,1.1590672135353088,0.005402505397796631,0.3540000021457672,0.0029999911785125732,1.1616299748420715,0.0032392144203186035,0.3674999922513962,0.0014999955892562866,0.0025627613067626953,0.0021632909774780273,0.013499990105628967,0.00449998676776886
TSGD_warmstart,1350,0.43386411666870117,0.07688111066818237,1.189416915178299,0.4711690843105316,1.1575931906700134,0.008952915668487549,0.35350000858306885,0.002499997615814209,1.1392821073532104,0.012498140335083008,0.35199999809265137,0.004999995231628418,-0.01831108331680298,0.003545224666595459,-0.0015000104904174805,0.007499992847442627
TSGD_warmstart,1400,0.3596275895833969,0.013327673077583313,2.2789726853370667,0.32620781660079956,1.1778528690338135,0.003718256950378418,0.35875000059604645,0.0052499920129776,1.1592495441436768,0.0019664764404296875,0.35899999737739563,0.004999995231628418,-0.01860332489013672,0.0017517805099487305,0.00024999678134918213,0.010249987244606018
TSGD_warmstart,1450,0.3729579746723175,0.03481888771057129,1.371294617652893,0.08260130882263184,1.1543354988098145,0.0028553009033203125,0.3499999940395355,0.009000003337860107,1.1443923711776733,0.007593274116516113,0.35850000381469727,0.0004999935626983643,-0.009943127632141113,0.004737973213195801,0.008500009775161743,0.008500009775161743
TSGD_warmstart,1500,0.4195055663585663,0.04994627833366394,0.8709291517734528,0.40728673338890076,1.1809402704238892,0.004119873046875,0.35724999010562897,0.00024999678134918213,1.1708202362060547,0.0015670061111450195,0.3630000054836273,0.006999999284744263,-0.010120034217834473,0.0025528669357299805,0.005750015377998352,0.006750002503395081
TSGD_warmstart,1550,0.4707842767238617,0.0103360116481781,0.7168253064155579,0.11980986595153809,1.1803951263427734,0.00925600528717041,0.35899999737739563,0.0004999935626983643,1.1618866920471191,0.011733412742614746,0.3579999953508377,0.005000010132789612,-0.018508434295654297,0.002477407455444336,-0.0010000020265579224,0.0045000165700912476
TSGD_warmstart,1600,0.5025111883878708,0.1235312968492508,1.5369159579277039,0.061762988567352295,1.1863113045692444,0.007058560848236084,0.36149999499320984,0.004500001668930054,1.169856309890747,0.004007935523986816,0.36550000309944153,0.0065000057220458984,-0.016454994678497314,0.0030506253242492676,0.0040000081062316895,0.0020000040531158447
TSGD_warmstart,1650,0.2858847752213478,0.05175917595624924,0.5759073421359062,0.3862074092030525,1.2086909413337708,0.0015222430229187012,0.36675000190734863,0.005750000476837158,1.1766387820243835,0.001762092113494873,0.3605000078678131,0.009499996900558472,-0.03205215930938721,0.00023984909057617188,-0.0062499940395355225,0.01524999737739563
TSGD_warmstart,1700,0.3619350790977478,0.019438356161117554,0.7460703253746033,0.2103339433670044,1.2128804922103882,0.0021314620971679688,0.367249995470047,0.0017499923706054688,1.1901159286499023,0.014121651649475098,0.3735000044107437,0.0014999955892562866,-0.02276456356048584,0.011990189552307129,0.006250008940696716,0.0032499879598617554
TSGD_warmstart,1750,0.31118588149547577,0.026604458689689636,2.5979866981506348,0.10452842712402344,1.2203953862190247,0.0012903809547424316,0.36924999952316284,0.0037499964237213135,1.1955219507217407,0.012981414794921875,0.369499996304512,0.0005000084638595581,-0.024873435497283936,0.011691033840179443,0.00024999678134918213,0.004250004887580872
TSGD_warmstart,1800,0.29014767706394196,0.002258792519569397,1.4968714118003845,0.10944849252700806,1.239409863948822,0.014224708080291748,0.3722500056028366,0.00024999678134918213,1.2109010219573975,0.0007874965667724609,0.3854999989271164,0.007500007748603821,-0.02850884199142456,0.015012204647064209,0.013249993324279785,0.007750004529953003
TSGD_warmstart,1850,0.19633158296346664,0.0030461177229881287,1.127328485250473,0.6184704601764679,1.220010757446289,0.015685439109802246,0.36625000834465027,0.010250002145767212,1.193114459514618,0.005389988422393799,0.37199999392032623,0.003000006079673767,-0.026896297931671143,0.021075427532196045,0.005749985575675964,0.007249996066093445
TSGD_warmstart,1900,0.12072187289595604,0.025333557277917862,0.6687720715999603,0.16261902451515198,1.2605335712432861,0.01675701141357422,0.3787499964237213,0.002750009298324585,1.233844518661499,0.0024067163467407227,0.3789999932050705,0.003000006079673767,-0.02668905258178711,0.014350295066833496,0.00024999678134918213,0.00024999678134918213
TSGD_warmstart,1950,0.1748470924794674,0.0580875463783741,1.0784823894500732,0.05775332450866699,1.253909707069397,0.01214599609375,0.37074999511241913,0.002250000834465027,1.2159610986709595,0.00802600383758545,0.375,0.009999990463256836,-0.0379486083984375,0.004119992256164551,0.004250004887580872,0.007749989628791809
TSGD_warmstart,1999,0.18236320465803146,0.0952811911702156,1.0502910315990448,0.16939976811408997,1.2679831385612488,0.022432148456573486,0.3720000088214874,0.0,1.2413594126701355,0.001788318157196045,0.3760000020265579,0.003999993205070496,-0.02662372589111328,0.02422046661376953,0.003999993205070496,0.003999993205070496
