config,iteration,loss_tr_sgd,loss_tr_sgd_std,loss_val_batch,loss_val_batch_std,loss_val,loss_val_std,zero_one_loss_val,zero_one_loss_val_std,loss_te,loss_te_std,zero_one_loss_te,zero_one_loss_te_std,gap,gap_std,zero_one_gap,zero_one_gap_std
SSGD_T1_m1500_K5000,0,1.1483479976654052,0.019770694411593324,2.271292304992676,0.06896485612724954,2.3001307010650636,0.012931320362611739,0.8879999995231629,0.018022218586456966,2.299725580215454,0.013956646793936028,0.8874000072479248,0.013734624879412198,-0.000405120849609375,0.0048423232668851155,-0.0005999922752380372,0.016728435161320016
SSGD_T1_m1500_K5000,50,1.144404983520508,0.007421539953660022,2.2556228637695312,0.012992332044302134,2.2514077186584474,0.014016476720213583,0.7732000112533569,0.037150502213054194,2.250545310974121,0.015205768409349932,0.7662000060081482,0.04717372604979042,-0.0008624076843261718,0.0030812654664251673,-0.007000005245208741,0.014212670269354978
SSGD_T1_m1500_K5000,100,1.1356679916381835,0.02475387171035356,2.214856481552124,0.04519097759775226,2.204999303817749,0.012886744868376782,0.673199999332428,0.05841369467031476,2.20719256401062,0.013779173487090485,0.6830000042915344,0.05171074290454723,0.002193260192871094,0.0032373366292344397,0.009800004959106445,0.02462031320499067
SSGD_T1_m1500_K5000,150,1.1430803537368774,0.030717957595399987,2.154718828201294,0.029612407491529588,2.160367155075073,0.014284863140583566,0.5887999892234802,0.03697783482371063,2.164456272125244,0.015427149360598035,0.5949999928474426,0.027942805427795876,0.0040891170501708984,0.0027691894307141137,0.0062000036239624025,0.021113040546306243
SSGD_T1_m1500_K5000,200,1.0960598945617677,0.03532004923364448,2.1045420169830322,0.04034862297961882,2.1120172500610352,0.01428564770023392,0.4891999900341034,0.0529694226179171,2.1177652359008787,0.015373759146278568,0.4929999947547913,0.043735565825697695,0.00574798583984375,0.0032981516142125402,0.003800004720687866,0.026820890712357666
SSGD_T1_m1500_K5000,250,1.1026782035827636,0.02985091200833002,2.096956157684326,0.04806631201713606,2.066542053222656,0.013040946766331671,0.43199999928474425,0.04067431746545025,2.072478103637695,0.015640534337744982,0.4197999954223633,0.04031575336357588,0.005936050415039062,0.0035422309760919754,-0.012200003862380982,0.014824298706323376
SSGD_T1_m1500_K5000,300,1.0521096110343933,0.048346146918444986,1.9743341207504272,0.024289900580015473,2.0214585304260253,0.013345604242237708,0.41720000505447385,0.028805556120309998,2.0297107696533203,0.01594198656576094,0.4136000037193298,0.013335665776726655,0.008252239227294922,0.003782751939792506,-0.003600001335144043,0.021822926874008608
SSGD_T1_m1500_K5000,350,1.0711889505386352,0.042474496363815624,1.975191307067871,0.052095315609626026,1.9757625341415406,0.014712069600975413,0.36759999990463255,0.0320100014876023,1.9854873418807983,0.017128072326895602,0.3783999979496002,0.03841146302516597,0.009724807739257813,0.004089768170196002,0.010799998044967651,0.014579439811332697
SSGD_T1_m1500_K5000,400,1.0363729596138,0.060794338177541554,1.9570187330245972,0.10160199434824045,1.9354608058929443,0.015191055022003857,0.347599995136261,0.03437207997574267,1.9442511558532716,0.01871381791076686,0.35760000348091125,0.03839062846735378,0.008790349960327149,0.003613699209533547,0.010000008344650268,0.009818349423851094
SSGD_T1_m1500_K5000,450,1.059200942516327,0.09253664327787711,1.9568084239959718,0.1414709046534048,1.8963005065917968,0.015348399087173743,0.3212000012397766,0.024383599812253777,1.9069209814071655,0.017475268665841454,0.3290000021457672,0.019401034886985757,0.010620474815368652,0.002827482920488732,0.007800000905990601,0.009410631721376525
